"id";"Title";"CODE";"NOTECOURTE";"NOTELONGUE";"SOURCEORIGINE";"IDSOURCEORIGINE";"VALIDATIONMIGRATION";"ACTIF";"VERROUILLE";"ANOMALIEDETECTEE";"ORDREAFFICHAGE";"DATEDERNIERCONTROLE";"OBJREF";"Modified";"Created";"Author";"Editor"
"292";"Pages";"BIB-PAG";"Bibliotheque des pages SharePoint (Site Pages)";"Bibliotheque des pages SharePoint (Site Pages)";"OBJ-REF-105-TYPES-BIBLIOTHEQUES";"10";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:01";"09/19/2026 07:22:48";"UserId:11";"UserId:11"
"293";"Responsabilite Principale";"RSP-PRI";"ND";"";"OBJ-REF-106-NIVEAUX-RESPONSABILITE";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:01";"09/19/2026 08:04:35";"UserId:11";"UserId:11"
"294";"Responsabilite Secondaire";"RSP-SEC";"ND";"";"OBJ-REF-106-NIVEAUX-RESPONSABILITE";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:01";"09/19/2026 08:04:36";"UserId:11";"UserId:11"
"295";"Responsabilite Suppleante";"RSP-SUP";"ND";"";"OBJ-REF-106-NIVEAUX-RESPONSABILITE";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:01";"09/19/2026 08:04:37";"UserId:11";"UserId:11"
"296";"Responsabilite Validation";"RSP-VAL";"ND";"";"OBJ-REF-106-NIVEAUX-RESPONSABILITE";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:02";"09/19/2026 08:04:37";"UserId:11";"UserId:11"
"297";"Responsabilite Observation";"RSP-OBS";"ND";"";"OBJ-REF-106-NIVEAUX-RESPONSABILITE";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:02";"09/19/2026 08:04:38";"UserId:11";"UserId:11"
"298";"Organisation Cliente";"ORG-CLI";"ND";"";"OBJ-REF-107-TYPES-ORGANISATIONS";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:02";"09/19/2026 08:04:40";"UserId:11";"UserId:11"
"299";"Organisation Fournisseur";"ORG-FOU";"ND";"";"OBJ-REF-107-TYPES-ORGANISATIONS";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:02";"09/19/2026 08:04:41";"UserId:11";"UserId:11"
"300";"Organisation Partenaire";"ORG-PRT";"ND";"";"OBJ-REF-107-TYPES-ORGANISATIONS";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:02";"09/19/2026 08:04:41";"UserId:11";"UserId:11"
"301";"Organisation Interne";"ORG-INT";"ND";"";"OBJ-REF-107-TYPES-ORGANISATIONS";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:02";"09/19/2026 08:04:43";"UserId:11";"UserId:11"
"302";"Organisation Prestataire";"ORG-PRE";"ND";"";"OBJ-REF-107-TYPES-ORGANISATIONS";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:02";"09/19/2026 08:04:43";"UserId:11";"UserId:11"
"303";"Organisation Associative";"ORG-ASS";"ND";"";"OBJ-REF-107-TYPES-ORGANISATIONS";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:02";"09/19/2026 08:04:43";"UserId:11";"UserId:11"
"304";"Secteur Commerce";"SEC-COM";"ND";"";"OBJ-REF-108-SECTEURS-ACTIVITE";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:03";"09/19/2026 08:04:45";"UserId:11";"UserId:11"
"305";"Secteur Industrie";"SEC-IND";"ND";"";"OBJ-REF-108-SECTEURS-ACTIVITE";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:03";"09/19/2026 08:04:46";"UserId:11";"UserId:11"
"306";"Secteur Services";"SEC-SER";"ND";"";"OBJ-REF-108-SECTEURS-ACTIVITE";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:03";"09/19/2026 08:04:47";"UserId:11";"UserId:11"
"307";"Secteur Public";"SEC-PUB";"ND";"";"OBJ-REF-108-SECTEURS-ACTIVITE";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:03";"09/19/2026 08:04:47";"UserId:11";"UserId:11"
"308";"Secteur Associatif";"SEC-ASS";"ND";"";"OBJ-REF-108-SECTEURS-ACTIVITE";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:03";"09/19/2026 08:04:48";"UserId:11";"UserId:11"
"309";"Secteur Agriculture";"SEC-AGR";"ND";"";"OBJ-REF-108-SECTEURS-ACTIVITE";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:03";"09/19/2026 08:04:49";"UserId:11";"UserId:11"
"310";"Secteur Technologie";"SEC-TEC";"ND";"";"OBJ-REF-108-SECTEURS-ACTIVITE";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:03";"09/19/2026 08:04:50";"UserId:11";"UserId:11"
"311";"Compte Principal";"CPT-PRI";"ND";"";"OBJ-REF-109-TYPES-COMPTES";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:03";"09/19/2026 08:04:51";"UserId:11";"UserId:11"
"312";"Compte Facturation";"CPT-FAC";"ND";"";"OBJ-REF-109-TYPES-COMPTES";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:03";"09/19/2026 08:04:52";"UserId:11";"UserId:11"
"313";"Compte Livraison";"CPT-LIV";"ND";"";"OBJ-REF-109-TYPES-COMPTES";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:04";"09/19/2026 08:04:53";"UserId:11";"UserId:11"
"314";"Compte Secondaire";"CPT-SEC";"ND";"";"OBJ-REF-109-TYPES-COMPTES";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:04";"09/19/2026 08:04:53";"UserId:11";"UserId:11"
"315";"Contact Principal";"CNT-PRI";"ND";"";"OBJ-REF-110-TYPES-CONTACTS";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:04";"09/19/2026 08:04:55";"UserId:11";"UserId:11"
"316";"Contact Technique";"CNT-TEC";"ND";"";"OBJ-REF-110-TYPES-CONTACTS";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:04";"09/19/2026 08:04:56";"UserId:11";"UserId:11"
"317";"Contact Commercial";"CNT-COM";"ND";"";"OBJ-REF-110-TYPES-CONTACTS";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:04";"09/19/2026 08:04:57";"UserId:11";"UserId:11"
"318";"Contact Facturation";"CNT-FAC";"ND";"";"OBJ-REF-110-TYPES-CONTACTS";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:04";"09/19/2026 08:04:58";"UserId:11";"UserId:11"
"319";"Contact Administratif";"CNT-ADM";"ND";"";"OBJ-REF-110-TYPES-CONTACTS";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:04";"09/19/2026 08:04:58";"UserId:11";"UserId:11"
"320";"Validation = oui";"VAL-OUI";"VALIDER + OUI";"Validation de le ligne ou de l'action = Oui ";"";"";"";"Oui";"Non";"Non";"";"";"Validation = oui | ACTIF - OUI";"09/19/2026 11:42:04";"09/19/2026 11:24:17";"UserId:11";"UserId:11"
